1906,CLARK,WISCONSIN,CLARK + WISCONSIN,69.50000,94.10000,2012-10-01,22,173
1907,CLARK,ARMITAGE,CLARK + ARMITAGE,227.40000,362.10000,2012-10-01,22,173
1905,CLARK,LINCOLN,CLARK + LINCOLN,127.90000,119.10000,2012-10-01,22,173
1902,CLARK,BURTON,CLARK + BURTON,78.10000,240.60000,2012-10-01,22,173
1903,CLARK,NORTH AVENUE,CLARK + NORTH AVENUE,472.00000,451.60000,2012-10-01,22,173
1900,CLARK,GOETHE,CLARK + GOETHE,162.70000,101.20000,2012-10-01,22,173
1901,CLARK,SCHILLER,CLARK + SCHILLER,121.10000,188.30000,2012-10-01,22,173
14434,CLARK,NEWPORT/SHEFFIELD,CLARK + NEWPORT/SHEFFIELD,60.20000,66.20000,2012-10-01,22,173
14437,CLARK,BARRY/HALSTED,CLARK + BARRY/HALSTED,216.00000,137.50000,2012-10-01,22,173
14436,CLARK,PRATT,CLARK + PRATT,87.70000,203.10000,2012-10-01,22,173
14431,CLARK,LAWRENCE,CLARK + LAWRENCE,174.30000,285.00000,2012-10-01,22,173
14430,CLARK,PRATT,CLARK + PRATT,178.90000,102.70000,2012-10-01,22,173
14432,CLARK,GRACE,CLARK + GRACE,61.20000,46.10000,2012-10-01,22,173
14439,CLARK,SOUTHPORT,CLARK + SOUTHPORT,58.40000,187.00000,2012-10-01,22,173
6281,CLARK,IRVING PARK,CLARK + IRVING PARK,331.30000,323.00000,2012-10-01,22,173
14789,CLARK,WINNEMAC,CLARK + WINNEMAC,88.50000,160.10000,2012-10-01,22,173
14788,CLARK,ARMITAGE,CLARK + ARMITAGE,317.10000,219.70000,2012-10-01,22,173
14787,CLARK,BALMORAL,CLARK + BALMORAL,102.60000,66.90000,2012-10-01,22,173
14786,CLARK,BRYN MAWR,CLARK + BRYN MAWR,186.90000,192.70000,2012-10-01,22,173
14785,CLARK,MORSE,CLARK + MORSE,62.40000,139.10000,2012-10-01,22,173
14767,DEARBORN,GRAND,DEARBORN + GRAND,183.50000,103.70000,2012-10-01,22,173
1861,CLARK,KINZIE,CLARK + KINZIE,30.50000,137.90000,2012-10-01,22,173
1860,CLARK,HUBBARD,CLARK + HUBBARD,23.20000,134.00000,2012-10-01,22,173
15399,DEARBORN,HUBBARD,DEARBORN + HUBBARD,293.30000,95.70000,2012-10-01,22,173
1862,CLARK,320 NORTH,CLARK + 320 NORTH,14.60000,65.20000,2012-10-01,22,173
1865,CLARK,RANDOLPH,CLARK + RANDOLPH,199.40000,297.10000,2012-10-01,22,173
1864,CLARK,LAKE,CLARK + LAKE,154.30000,740.60000,2012-10-01,22,173
15541,CLARK,SOUTHPORT,CLARK + SOUTHPORT,6.20000,14.60000,2012-10-01,22,173
1869,CLARK,ADAMS,CLARK + ADAMS,154.80000,408.60000,2012-10-01,22,173
1910,CLARK,BELDEN,CLARK + BELDEN,173.20000,348.90000,2012-10-01,22,173
1913,CLARK,DEMING,CLARK + DEMING,220.60000,313.40000,2012-10-01,22,173
1917,CLARK,DIVERSEY,CLARK + DIVERSEY,465.70000,429.80000,2012-10-01,22,173
1916,CLARK,SCHUBERT,CLARK + SCHUBERT,214.40000,270.60000,2012-10-01,22,173
15258,CLARK,ELMDALE/PETERSON,CLARK + ELMDALE/PETERSON,119.30000,164.50000,2012-10-01,22,173
14895,CLARK,HALSTED,CLARK + HALSTED,35.50000,44.00000,2012-10-01,22,173
14429,CLARK,TOUHY,CLARK + TOUHY,96.20000,57.80000,2012-10-01,22,173
1451,CLARK,LASALLE,CLARK + LASALLE,200.10000,176.70000,2012-10-01,22,173
14790,CLARK,WINNEMAC,CLARK + WINNEMAC,197.50000,101.70000,2012-10-01,22,173
14791,CLARK,BALMORAL,CLARK + BALMORAL,81.30000,119.20000,2012-10-01,22,173
14792,CLARK,BRYN MAWR,CLARK + BRYN MAWR,204.80000,165.30000,2012-10-01,22,173
14793,CLARK,MORSE,CLARK + MORSE,102.40000,56.60000,2012-10-01,22,173
14096,PAULINA,HOWARD TERMINAL,PAULINA + HOWARD TERMINAL,910.90000,3.60000,2012-10-01,22,173
1898,CLARK,MAPLE,CLARK + MAPLE,95.70000,142.60000,2012-10-01,22,173
1899,CLARK,DIVISION,CLARK + DIVISION,601.80000,286.30000,2012-10-01,22,173
14091,CLARK,BIRCHWOOD,CLARK + BIRCHWOOD,273.60000,172.00000,2012-10-01,22,173
1894,DEARBORN,CHESTNUT,DEARBORN + CHESTNUT,46.90000,69.40000,2012-10-01,22,173
1895,DEARBORN,DELAWARE,DEARBORN + DELAWARE,50.60000,82.50000,2012-10-01,22,173
1896,WALTON,DEARBORN,WALTON + DEARBORN,188.10000,350.50000,2012-10-01,22,173
1897,CLARK,OAK,CLARK + OAK,84.50000,68.30000,2012-10-01,22,173
1891,DEARBORN,ONTARIO,DEARBORN + ONTARIO,104.10000,101.20000,2012-10-01,22,173
1892,DEARBORN,HURON,DEARBORN + HURON,180.90000,139.90000,2012-10-01,22,173
1893,DEARBORN,CHICAGO,DEARBORN + CHICAGO,252.50000,134.50000,2012-10-01,22,173
1814,CLARK,MONTROSE,CLARK + MONTROSE,294.40000,180.90000,2012-10-01,22,173
1815,CLARK,CULLOM,CLARK + CULLOM,43.40000,13.50000,2012-10-01,22,173
1968,CLARK,JARVIS,CLARK + JARVIS,15.20000,322.40000,2012-10-01,22,173
1811,CLARK,LELAND,CLARK + LELAND,65.20000,57.00000,2012-10-01,22,173
1813,CLARK,SUNNYSIDE,CLARK + SUNNYSIDE,67.30000,40.70000,2012-10-01,22,173
1967,CLARK,CHASE,CLARK + CHASE,4.20000,25.00000,2012-10-01,22,173
1818,CLARK,IRVING PARK,CLARK + IRVING PARK,126.60000,206.00000,2012-10-01,22,173
1819,CLARK,3930 NORTH,CLARK + 3930 NORTH,53.80000,38.00000,2012-10-01,22,173
1963,CLARK,LUNT,CLARK + LUNT,101.00000,188.80000,2012-10-01,22,173
17216,CLARK,HOLLYWOOD (south leg),CLARK + HOLLYWOOD (south leg),37.30000,49.00000,2012-10-01,22,173
17218,CLARK,GRANVILLE,CLARK + GRANVILLE,54.20000,155.40000,2012-10-01,22,173
17219,CLARK,GREENLEAF,CLARK + GREENLEAF,49.60000,134.50000,2012-10-01,22,173
17171,CLARK,WRIGHTWOOD (south leg),CLARK + WRIGHTWOOD (south leg),170.40000,369.00000,2012-10-01,22,173
1887,DEARBORN,MARINA CITY,DEARBORN + MARINA CITY,139.70000,174.80000,2012-10-01,22,173
1885,DEARBORN,WACKER & LAKE,DEARBORN + WACKER & LAKE,625.60000,118.00000,2012-10-01,22,173
1884,DEARBORN,RANDOLPH,DEARBORN + RANDOLPH,588.40000,299.80000,2012-10-01,22,173
1882,DEARBORN,MADISON,DEARBORN + MADISON,937.60000,495.30000,2012-10-01,22,173
1881,DEARBORN,MONROE,DEARBORN + MONROE,525.00000,207.50000,2012-10-01,22,173
1880,DEARBORN,ADAMS,DEARBORN + ADAMS,517.30000,275.60000,2012-10-01,22,173
1806,CLARK,FOSTER,CLARK + FOSTER,331.50000,266.60000,2012-10-01,22,173
1805,CLARK,BERWYN,CLARK + BERWYN,128.00000,80.40000,2012-10-01,22,173
1803,CLARK,CATALPA,CLARK + CATALPA,147.90000,60.80000,2012-10-01,22,173
1918,CLARK,SURF,CLARK + SURF,53.20000,50.30000,2012-10-01,22,173
17266,CLARK,ARLINGTON (south leg),CLARK + ARLINGTON (south leg),111.90000,273.80000,2012-10-01,22,173
15420,CLARK,LASALLE,CLARK + LASALLE,37.60000,30.90000,2012-10-01,22,173
7113,STONY ISLAND,82ND STREET,STONY ISLAND + 82ND STREET,42.80000,24.60000,2012-10-01,28,102
7112,STONY ISLAND,83RD STREET,STONY ISLAND + 83RD STREET,114.10000,47.10000,2012-10-01,28,102
7111,STONY ISLAND,84TH STREET,STONY ISLAND + 84TH STREET,58.30000,24.30000,2012-10-01,28,102
7110,STONY ISLAND,85TH STREET,STONY ISLAND + 85TH STREET,44.30000,16.50000,2012-10-01,28,102
7117,STONY ISLAND,SOUTH CHICAGO/79TH SREET,STONY ISLAND + SOUTH CHICAGO/79TH SREET,443.50000,278.40000,2012-10-01,28,102
7115,STONY ISLAND,ANTHONY,STONY ISLAND + ANTHONY,28.10000,16.10000,2012-10-01,28,102
7114,STONY ISLAND,81ST STREET,STONY ISLAND + 81ST STREET,20.40000,12.80000,2012-10-01,28,102
7119,STONY ISLAND,77TH STREET,STONY ISLAND + 77TH STREET,34.40000,13.80000,2012-10-01,28,102
7118,STONY ISLAND,78TH STREET,STONY ISLAND + 78TH STREET,21.20000,10.20000,2012-10-01,28,102
7199,STONY ISLAND,83RD STREET,STONY ISLAND + 83RD STREET,60.50000,128.90000,2012-10-01,28,102
7198,STONY ISLAND,82ND STREET,STONY ISLAND + 82ND STREET,27.30000,64.90000,2012-10-01,28,102
7193,STONY ISLAND,78TH STREET (extended),STONY ISLAND + 78TH STREET (extended),5.00000,29.10000,2012-10-01,28,102
7192,STONY ISLAND,77TH STREET,STONY ISLAND + 77TH STREET,7.80000,32.60000,2012-10-01,28,102
7191,STONY ISLAND,76TH STREET,STONY ISLAND + 76TH STREET,104.30000,113.40000,2012-10-01,28,102
7190,STONY ISLAND,75TH STREET,STONY ISLAND + 75TH STREET,234.90000,380.20000,2012-10-01,28,102
7197,STONY ISLAND,81ST STREET,STONY ISLAND + 81ST STREET,5.90000,27.60000,2012-10-01,28,102
7196,STONY ISLAND,ANTHONY,STONY ISLAND + ANTHONY,26.80000,20.90000,2012-10-01,28,102
7195,STONY ISLAND,SOUTH CHICAGO/79TH STREET,STONY ISLAND + SOUTH CHICAGO/79TH STREET,284.40000,533.70000,2012-10-01,28,102
7128,STONY ISLAND,200' south of 68TH STREET,STONY ISLAND + 200' south of 68TH STREET,21.40000,140.50000,2012-10-01,28,102
7126,STONY ISLAND,70TH STREET,STONY ISLAND + 70TH STREET,62.00000,52.00000,2012-10-01,28,102
7127,STONY ISLAND,69TH STREET,STONY ISLAND + 69TH STREET,49.50000,74.90000,2012-10-01,28,102
7124,STONY ISLAND,72ND STREET,STONY ISLAND + 72ND STREET,50.90000,77.60000,2012-10-01,28,102
7122,STONY ISLAND,74TH STREET,STONY ISLAND + 74TH STREET,52.90000,46.80000,2012-10-01,28,102
17646,LAKE PARK,53RD STREET,LAKE PARK + 53RD STREET,1.40000,2.20000,2012-10-01,28,102
7120,STONY ISLAND,76TH STREET,STONY ISLAND + 76TH STREET,59.20000,73.90000,2012-10-01,28,102
7121,STONY ISLAND,75TH STREET,STONY ISLAND + 75TH STREET,357.20000,212.60000,2012-10-01,28,102
1661,STONY ISLAND,62ND STREET,STONY ISLAND + 62ND STREET,140.70000,147.70000,2012-10-01,28,102
1660,STONY ISLAND,61ST STREET,STONY ISLAND + 61ST STREET,62.90000,45.80000,2012-10-01,28,102
17656,STONY ISLAND,68TH STREET,STONY ISLAND + 68TH STREET,56.60000,54.60000,2012-10-01,28,102
17705,STONY ISLAND,MARQUETTE RD,STONY ISLAND + MARQUETTE RD,81.20000,62.70000,2012-10-01,28,102
7131,LAKE PARK,56TH STREET,LAKE PARK + 56TH STREET,57.50000,81.00000,2012-10-01,28,102
7130,STONY ISLAND,56TH STREET,STONY ISLAND + 56TH STREET,12.30000,31.50000,2012-10-01,28,102
7133,LAKE PARK,54TH STREET,LAKE PARK + 54TH STREET,47.80000,62.50000,2012-10-01,28,102
7132,LAKE PARK,55TH STREET,LAKE PARK + 55TH STREET,105.00000,192.60000,2012-10-01,28,102
7134,LAKE PARK,53RD STREET,LAKE PARK + 53RD STREET,145.70000,195.30000,2012-10-01,28,102
7137,LAKE PARK,50TH STREET (extended),LAKE PARK + 50TH STREET (extended),47.00000,36.30000,2012-10-01,28,102
5318,STONY ISLAND,64TH STREET,STONY ISLAND + 64TH STREET,172.90000,362.80000,2012-10-01,28,102
5317,STONY ISLAND,65TH STREET,STONY ISLAND + 65TH STREET,110.30000,359.20000,2012-10-01,28,102
1658,STONY ISLAND,59TH STREET,STONY ISLAND + 59TH STREET,51.80000,181.40000,2012-10-01,28,102
1659,STONY ISLAND,60TH STREET,STONY ISLAND + 60TH STREET,153.90000,228.10000,2012-10-01,28,102
1656,STONY ISLAND,57TH STREET,STONY ISLAND + 57TH STREET,225.60000,391.80000,2012-10-01,28,102
1657,STONY ISLAND,5800 SOUTH,STONY ISLAND + 5800 SOUTH,0.50000,1.50000,2012-10-01,28,102
14948,STONY ISLAND,67TH STREET,STONY ISLAND + 67TH STREET,132.70000,227.00000,2012-10-01,28,102
5320,STONY ISLAND,63RD STREET,STONY ISLAND + 63RD STREET,163.80000,235.30000,2012-10-01,28,102
7100,STONY ISLAND,95TH STREET,STONY ISLAND + 95TH STREET,264.30000,198.60000,2012-10-01,28,102
7102,STONY ISLAND,93RD STREET,STONY ISLAND + 93RD STREET,276.20000,145.10000,2012-10-01,28,102
7103,STONY ISLAND,92ND STREET,STONY ISLAND + 92ND STREET,42.80000,3.80000,2012-10-01,28,102
14819,STONY ISLAND,71ST STREET,STONY ISLAND + 71ST STREET,224.20000,218.10000,2012-10-01,28,102
5038,LAKE PARK,49TH STREET,LAKE PARK + 49TH STREET,150.00000,57.10000,2012-10-01,28,102
5039,LAKE PARK,48TH STREET,LAKE PARK + 48TH STREET,139.50000,70.00000,2012-10-01,28,102
5036,LAKE PARK,185' north of HYDE PARK,LAKE PARK + 185' north of HYDE PARK,177.70000,639.80000,2012-10-01,28,102
5037,LAKE PARK,E. HYDE PARK BLVD,LAKE PARK + E. HYDE PARK BLVD,625.60000,241.50000,2012-10-01,28,102
5034,LAKE PARK,48TH STREET,LAKE PARK + 48TH STREET,67.90000,165.00000,2012-10-01,28,102
5035,LAKE PARK,49TH STREET,LAKE PARK + 49TH STREET,30.60000,71.00000,2012-10-01,28,102
15083,STONY ISLAND,73RD STREET,STONY ISLAND + 73RD STREET,107.50000,69.80000,2012-10-01,28,102
5033,LAKE PARK,47TH STREET,LAKE PARK + 47TH STREET,590.70000,662.40000,2012-10-01,28,102
15804,STONY ISLAND,65TH PLACE,STONY ISLAND + 65TH PLACE,81.10000,52.70000,2012-10-01,28,102
12020,STONY ISLAND,93RD STREET,STONY ISLAND + 93RD STREET,118.40000,174.10000,2012-10-01,28,102
7210,STONY ISLAND,94TH STREET,STONY ISLAND + 94TH STREET,4.60000,14.40000,2012-10-01,28,102
7211,STONY ISLAND,95TH STREET,STONY ISLAND + 95TH STREET,175.90000,235.00000,2012-10-01,28,102
7213,OLIVE-HARVEY,BUILDING ENTRANCE,OLIVE-HARVEY + BUILDING ENTRANCE,1010.80000,864.50000,2012-10-01,28,102
1515,STONY ISLAND,57TH DRIVE,STONY ISLAND + 57TH DRIVE,293.30000,162.00000,2012-10-01,28,102
1514,STONY ISLAND,5800 SOUTH,STONY ISLAND + 5800 SOUTH,160.80000,49.90000,2012-10-01,28,102
1511,STONY ISLAND,61ST STREET,STONY ISLAND + 61ST STREET,99.80000,87.20000,2012-10-01,28,102
1510,STONY ISLAND,62ND STREET,STONY ISLAND + 62ND STREET,86.00000,164.50000,2012-10-01,28,102
1513,STONY ISLAND,59TH STREET,STONY ISLAND + 59TH STREET,101.30000,36.20000,2012-10-01,28,102
1512,STONY ISLAND,60TH STREET,STONY ISLAND + 60TH STREET,153.40000,86.80000,2012-10-01,28,102
7175,LAKE PARK,50TH STREET (extended),LAKE PARK + 50TH STREET (extended),90.20000,304.00000,2012-10-01,28,102
7176,LAKE PARK,52ND STREET,LAKE PARK + 52ND STREET,217.10000,109.90000,2012-10-01,28,102
14155,103RD STREET,STONY ISLAND GARAGE,103RD STREET + STONY ISLAND GARAGE,652.10000,712.20000,2012-10-01,28,102
7179,LAKE PARK,55TH STREET,LAKE PARK + 55TH STREET,414.00000,180.70000,2012-10-01,28,102
7178,LAKE PARK,54TH STREET,LAKE PARK + 54TH STREET,181.60000,90.50000,2012-10-01,28,102
7208,STONY ISLAND,92ND STREET,STONY ISLAND + 92ND STREET,2.50000,61.40000,2012-10-01,28,102
7203,STONY ISLAND,87TH STREET,STONY ISLAND + 87TH STREET,153.40000,582.90000,2012-10-01,28,102
7202,STONY ISLAND,86TH STREET,STONY ISLAND + 86TH STREET,13.10000,87.00000,2012-10-01,28,102
7201,STONY ISLAND,85TH STREET,STONY ISLAND + 85TH STREET,13.10000,66.20000,2012-10-01,28,102
7200,STONY ISLAND,84TH STREET,STONY ISLAND + 84TH STREET,25.00000,50.40000,2012-10-01,28,102
7207,STONY ISLAND,91ST STREET,STONY ISLAND + 91ST STREET,8.70000,78.50000,2012-10-01,28,102
7206,STONY ISLAND,90TH STREET,STONY ISLAND + 90TH STREET,7.50000,52.30000,2012-10-01,28,102
7205,STONY ISLAND,89TH STREET,STONY ISLAND + 89TH STREET,12.60000,61.00000,2012-10-01,28,102
7204,STONY ISLAND,88TH STREET,STONY ISLAND + 88TH STREET,19.20000,71.90000,2012-10-01,28,102
15915,LAKE PARK,47TH STREET TERMINAL,LAKE PARK + 47TH STREET TERMINAL,267.50000,240.70000,2012-10-01,28,102
5201,STONY ISLAND,63RD STREET,STONY ISLAND + 63RD STREET,996.00000,358.40000,2012-10-01,28,102
7101,STONY ISLAND,94TH STREET,STONY ISLAND + 94TH STREET,12.70000,6.40000,2012-10-01,28,102
5203,STONY ISLAND,65TH STREET,STONY ISLAND + 65TH STREET,249.50000,341.20000,2012-10-01,28,102
5202,STONY ISLAND,64TH STREET,STONY ISLAND + 64TH STREET,367.80000,67.30000,2012-10-01,28,102
7104,STONY ISLAND,91ST STREET,STONY ISLAND + 91ST STREET,74.60000,9.60000,2012-10-01,28,102
7105,STONY ISLAND,90TH STREET,STONY ISLAND + 90TH STREET,32.50000,6.40000,2012-10-01,28,102
7106,STONY ISLAND,89TH STREET,STONY ISLAND + 89TH STREET,57.90000,13.90000,2012-10-01,28,102
7107,STONY ISLAND,88TH STREET,STONY ISLAND + 88TH STREET,60.00000,21.90000,2012-10-01,28,102
7108,STONY ISLAND,87TH STREET,STONY ISLAND + 87TH STREET,549.90000,153.50000,2012-10-01,28,102
7109,STONY ISLAND,86TH STREET,STONY ISLAND + 86TH STREET,73.80000,18.90000,2012-10-01,28,102
5040,LAKE PARK,47TH STREET TERMINAL,LAKE PARK + 47TH STREET TERMINAL,367.10000,503.30000,2012-10-01,28,102
7188,STONY ISLAND,73RD STREET,STONY ISLAND + 73RD STREET,68.90000,125.30000,2012-10-01,28,102
7189,STONY ISLAND,74TH STREET,STONY ISLAND + 74TH STREET,35.10000,75.60000,2012-10-01,28,102
7180,LAKE PARK,56TH STREET,LAKE PARK + 56TH STREET,8.80000,24.60000,2012-10-01,28,102
7181,STONY ISLAND,56TH STREET,STONY ISLAND + 56TH STREET,22.00000,10.30000,2012-10-01,28,102
7182,STONY ISLAND,south of 67TH STREET,STONY ISLAND + south of 67TH STREET,359.80000,189.40000,2012-10-01,28,102
7184,STONY ISLAND,69TH STREET,STONY ISLAND + 69TH STREET,92.00000,81.80000,2012-10-01,28,102
7185,STONY ISLAND,70TH STREET,STONY ISLAND + 70TH STREET,30.40000,68.80000,2012-10-01,28,102
7186,STONY ISLAND,71ST STREET,STONY ISLAND + 71ST STREET,272.00000,253.40000,2012-10-01,28,102
7187,STONY ISLAND,72ND STREET,STONY ISLAND + 72ND STREET,73.20000,68.90000,2012-10-01,28,102
14852,STATE,26TH STREET,STATE + 26TH STREET,132.80000,64.40000,2012-10-01,29,199
14851,STATE,43RD STREET,STATE + 43RD STREET,86.90000,103.10000,2012-10-01,29,199
14850,STATE,51ST STREET,STATE + 51ST STREET,113.50000,81.30000,2012-10-01,29,199
760,GRAND,PESHTIGO,GRAND + PESHTIGO,433.10000,18.10000,2012-10-01,29,199
761,GRAND,ST. CLAIR,GRAND + ST. CLAIR,323.70000,63.40000,2012-10-01,29,199
2455,LAFAYETTE,8800 SOUTH,LAFAYETTE + 8800 SOUTH,15.50000,12.10000,2012-10-01,29,199
15512,STATE,53RD STREET,STATE + 53RD STREET,41.60000,47.40000,2012-10-01,29,199
2322,STATE,42ND STREET,STATE + 42ND STREET,15.30000,51.30000,2012-10-01,29,199
2320,STATE,44TH STREET,STATE + 44TH STREET,23.70000,53.90000,2012-10-01,29,199
2327,STATE,38TH STREET,STATE + 38TH STREET,20.70000,28.50000,2012-10-01,29,199
2326,STATE,PERSHING,STATE + PERSHING,95.00000,116.70000,2012-10-01,29,199
2325,STATE,40TH STREET (south leg),STATE + 40TH STREET (south leg),20.80000,59.50000,2012-10-01,29,199
15360,STATE,24TH STREET,STATE + 24TH STREET,26.00000,14.20000,2012-10-01,29,199
2407,STATE,42ND STREET,STATE + 42ND STREET,24.70000,26.50000,2012-10-01,29,199
2404,STATE,40TH STREET (north leg),STATE + 40TH STREET (north leg),18.60000,29.80000,2012-10-01,29,199
2382,STATE,18TH STREET,STATE + 18TH STREET,64.10000,252.70000,2012-10-01,29,199
2402,STATE,38TH STREET,STATE + 38TH STREET,16.80000,34.50000,2012-10-01,29,199
2454,LAFAYETTE,87TH STREET,LAFAYETTE + 87TH STREET,190.10000,170.40000,2012-10-01,29,199
2457,LAFAYETTE,91ST STREET,LAFAYETTE + 91ST STREET,20.10000,72.00000,2012-10-01,29,199
2408,STATE,43RD STREET,STATE + 43RD STREET,113.50000,86.70000,2012-10-01,29,199
2409,STATE,44TH STREET,STATE + 44TH STREET,26.90000,40.10000,2012-10-01,29,199
14858,STATE,59TH STREET,STATE + 59TH STREET,121.90000,106.30000,2012-10-01,29,199
2460,LAFAYETTE,94TH STREET,LAFAYETTE + 94TH STREET,0.70000,18.50000,2012-10-01,29,199
4594,STATE,CERMAK,STATE + CERMAK,82.40000,139.80000,2012-10-01,29,199
2451,LAFAYETTE,84TH STREET,LAFAYETTE + 84TH STREET,5.20000,14.10000,2012-10-01,29,199
2450,LAFAYETTE,83RD STREET,LAFAYETTE + 83RD STREET,38.10000,77.30000,2012-10-01,29,199
15357,STATE,16TH STREET,STATE + 16TH STREET,17.00000,261.90000,2012-10-01,29,199
2453,LAFAYETTE,8600 SOUTH,LAFAYETTE + 8600 SOUTH,12.60000,101.20000,2012-10-01,29,199
2452,LAFAYETTE,85TH STREET,LAFAYETTE + 85TH STREET,0.90000,2.60000,2012-10-01,29,199
15756,STATE,49TH ST. (EXTENDED),STATE + 49TH ST. (EXTENDED),71.80000,104.00000,2012-10-01,29,199
15359,STATE,24TH STREET,STATE + 24TH STREET,20.00000,30.40000,2012-10-01,29,199
15358,STATE,CULLERTON,STATE + CULLERTON,68.10000,116.70000,2012-10-01,29,199
15194,STATE,87TH STREET,STATE + 87TH STREET,310.40000,175.60000,2012-10-01,29,199
2318,STATE,46TH STREET,STATE + 46TH STREET,9.60000,8.40000,2012-10-01,29,199
2316,STATE,48TH STREET,STATE + 48TH STREET,17.20000,35.70000,2012-10-01,29,199
2317,STATE,47TH STREET,STATE + 47TH STREET,143.30000,116.20000,2012-10-01,29,199
2314,STATE,50TH STREET,STATE + 50TH STREET,24.00000,51.40000,2012-10-01,29,199
2312,STATE,5200 SOUTH,STATE + 5200 SOUTH,14.50000,43.30000,2012-10-01,29,199
2313,STATE,51ST STREET,STATE + 51ST STREET,77.20000,123.00000,2012-10-01,29,199
2310,STATE,54TH STREET,STATE + 54TH STREET,25.30000,11.40000,2012-10-01,29,199
2396,STATE,3200 SOUTH,STATE + 3200 SOUTH,11.10000,32.40000,2012-10-01,29,199
2397,STATE,33RD STREET,STATE + 33RD STREET,23.50000,49.70000,2012-10-01,29,199
2394,STATE,30TH STREET,STATE + 30TH STREET,112.70000,100.00000,2012-10-01,29,199
2395,STATE,31ST STREET,STATE + 31ST STREET,56.90000,53.70000,2012-10-01,29,199
2392,STATE,28TH STREET,STATE + 28TH STREET,91.10000,69.50000,2012-10-01,29,199
2393,STATE,29TH STREET,STATE + 29TH STREET,147.90000,148.90000,2012-10-01,29,199
2390,STATE,26TH STREET,STATE + 26TH STREET,84.90000,146.10000,2012-10-01,29,199
2391,STATE,27TH STREET,STATE + 27TH STREET,100.40000,87.20000,2012-10-01,29,199
2419,STATE,54TH STREET,STATE + 54TH STREET,9.10000,22.20000,2012-10-01,29,199
2418,STATE,53RD STREET,STATE + 53RD STREET,24.10000,32.10000,2012-10-01,29,199
15982,STATE,MARQUETTE RD,STATE + MARQUETTE RD,9.10000,39.00000,2012-10-01,29,199
2398,STATE,3400 SOUTH,STATE + 3400 SOUTH,3.20000,24.40000,2012-10-01,29,199
2399,STATE,35TH STREET,STATE + 35TH STREET,223.30000,212.70000,2012-10-01,29,199
590,GRAND,FAIRBANKS/COLUMBUS,GRAND + FAIRBANKS/COLUMBUS,933.30000,52.80000,2012-10-01,29,199
17023,STATE,37TH STREET,STATE + 37TH STREET,42.10000,28.70000,2012-10-01,29,199
2443,LAFAYETTE,77TH STREET,LAFAYETTE + 77TH STREET,8.00000,7.20000,2012-10-01,29,199
15052,STATE,betw HARRISON & CONGRESS,STATE + betw HARRISON & CONGRESS,240.90000,201.90000,2012-10-01,29,199
15106,STATE,90TH STREET,STATE + 90TH STREET,1.50000,1.60000,2012-10-01,29,199
2447,LAFAYETTE,80TH STREET,LAFAYETTE + 80TH STREET,5.20000,7.40000,2012-10-01,29,199
2309,STATE,GARFIELD,STATE + GARFIELD,198.70000,156.10000,2012-10-01,29,199
2411,STATE,46TH STREET,STATE + 46TH STREET,7.50000,13.40000,2012-10-01,29,199
2301,STATE,6200 SOUTH,STATE + 6200 SOUTH,0.30000,1.00000,2012-10-01,29,199
2300,STATE,63RD STREET,STATE + 63RD STREET,203.30000,127.50000,2012-10-01,29,199
2303,STATE,60TH STREET,STATE + 60TH STREET,30.80000,36.80000,2012-10-01,29,199
2302,STATE,61ST STREET (north leg),STATE + 61ST STREET (north leg),56.80000,43.00000,2012-10-01,29,199
2305,STATE,58TH STREET,STATE + 58TH STREET,40.00000,37.20000,2012-10-01,29,199
2304,STATE,59TH STREET,STATE + 59TH STREET,101.70000,121.10000,2012-10-01,29,199
2307,STATE,56TH STREET,STATE + 56TH STREET,16.50000,23.80000,2012-10-01,29,199
2306,STATE,57TH STREET,STATE + 57TH STREET,42.10000,71.10000,2012-10-01,29,199
2268,STATE,94TH STREET,STATE + 94TH STREET,34.20000,1.10000,2012-10-01,29,199
2269,STATE,93RD STREET,STATE + 93RD STREET,53.30000,14.10000,2012-10-01,29,199
2387,STATE,23RD STREET,STATE + 23RD STREET,9.50000,26.90000,2012-10-01,29,199
2386,STATE,CERMAK,STATE + CERMAK,144.30000,93.70000,2012-10-01,29,199
2415,STATE,50TH STREET,STATE + 50TH STREET,10.20000,11.30000,2012-10-01,29,199
15867,STATE,79TH STREET,STATE + 79TH STREET,651.20000,242.90000,2012-10-01,29,199
2448,LAFAYETTE,81ST STREET,LAFAYETTE + 81ST STREET,3.60000,6.30000,2012-10-01,29,199
2414,STATE,49TH ST.(extd. to r.o.w.),STATE + 49TH ST.(extd. to r.o.w.),58.60000,49.80000,2012-10-01,29,199
2288,STATE,75TH STREET,STATE + 75TH STREET,315.20000,164.20000,2012-10-01,29,199
2289,STATE,74TH STREET,STATE + 74TH STREET,22.80000,21.90000,2012-10-01,29,199
2440,LAFAYETTE,74TH STREET,LAFAYETTE + 74TH STREET,7.50000,26.90000,2012-10-01,29,199
2441,LAFAYETTE,75TH STREET,LAFAYETTE + 75TH STREET,72.10000,171.60000,2012-10-01,29,199
2446,LAFAYETTE,79TH STREET,LAFAYETTE + 79TH STREET,212.30000,312.20000,2012-10-01,29,199
2413,STATE,48TH STREET,STATE + 48TH STREET,38.50000,20.30000,2012-10-01,29,199
2444,LAFAYETTE,78TH STREET,LAFAYETTE + 78TH STREET,47.20000,102.10000,2012-10-01,29,199
